"State","County","Model Year","Make","Model","TTL_VEHICLES"
VA,Fairfax,2015,TESLA,MODEL S,1
VA,Fairfax,2019,TESLA,MODEL 3,2
VA,Fairfax,2020,TESLA,MODEL Y,1
VA,Fairfax,2020,AUDI,Q5 E,1
VA,Fairfax,2021,TOYOTA,RAV4 PRIME,1
VA,Fairfax,2022,JEEP,GRAND CHEROKEE,1
VA,Fairfax,2022,TESLA,MODEL Y,1
VA,Fairfax,2022,TOYOTA,RAV4 PRIME,1
VA,Fairfax,2023,CHEVROLET,BOLT EUV,1
VA,Fairfax,2023,CHEVROLET,BOLT EV,1
VA,Fairfax,2023,VOLKSWAGEN,ID.4,1
VA,Fairfax,2023,HYUNDAI,IONIQ 6,1
VA,Fairfax,2023,TESLA,MODEL 3,1
VA,Fairfax,2023,TESLA,MODEL Y,2
VA,Fairfax,2023,FORD,MUSTANG MACH-E,1
VA,Fairfax,2023,JEEP,WRANGLER,1
VA,Fairfax,2024,TESLA,MODEL Y,1
VA,Fairfax,2024,VOLVO,S60,1
VA,Fairfax,2024,HYUNDAI,TUCSON,1
VA,Fairfax,2024,JEEP,WRANGLER,1
VA,Falls Church,2024,TESLA,MODEL Y,1
WA,Ferry,2012,TOYOTA,PRIUS PHEV,1
WA,Ferry,2014,BMW,I3,1
WA,Ferry,2014,TOYOTA,PRIUS PHEV,1
WA,Ferry,2015,TESLA,MODEL S,1
WA,Ferry,2018,NISSAN,LEAF,1
WA,Ferry,2018,TESLA,MODEL 3,3
WA,Ferry,2019,CHEVROLET,BOLT EV,1
WA,Ferry,2019,NISSAN,LEAF,1
WA,Ferry,2019,TESLA,MODEL 3,1
WA,Ferry,2020,TESLA,MODEL 3,1
WA,Ferry,2020,TESLA,MODEL S,1
WA,Ferry,2020,TESLA,MODEL Y,1
WA,Ferry,2020,TOYOTA,PRIUS PRIME,1
WA,Ferry,2021,TESLA,MODEL 3,1
WA,Ferry,2021,TESLA,MODEL Y,1
WA,Ferry,2022,TESLA,MODEL 3,2
WA,Ferry,2022,TESLA,MODEL X,1
WA,Ferry,2022,TESLA,MODEL Y,1
WA,Ferry,2022,TOYOTA,PRIUS PRIME,1
WA,Ferry,2023,CHEVROLET,BOLT EUV,1
WA,Ferry,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,1
WA,Ferry,2023,MERCEDES-BENZ,EQS-CLASS SUV,1
WA,Ferry,2023,JEEP,GRAND CHEROKEE,1
WA,Ferry,2023,VOLKSWAGEN,ID.4,1
WA,Ferry,2023,TESLA,MODEL S,2
WA,Ferry,2023,KIA,NIRO,1
WA,Ferry,2023,BMW,X5,1
WA,Ferry,2024,CHEVROLET,BLAZER,1
WA,Ferry,2024,TESLA,CYBERTRUCK,1
WA,Ferry,2024,TESLA,MODEL 3,1
WA,Ferry,2024,TESLA,MODEL Y,2
WA,Ferry,2024,TOYOTA,PRIUS PRIME,2
WA,Ferry,2025,TESLA,MODEL Y,1
WA,Ferry,2025,TOYOTA,RAV4 PHEV,1
GA,Forsyth,2023,TESLA,MODEL X,1
WA,Franklin,2011,NISSAN,LEAF,2
WA,Franklin,2012,NISSAN,LEAF,1
WA,Franklin,2012,TOYOTA,PRIUS PHEV,2
WA,Franklin,2012,CHEVROLET,VOLT,4
WA,Franklin,2013,FIAT,"500",1
WA,Franklin,2013,FORD,C-MAX,1
WA,Franklin,2013,FORD,FUSION,1
WA,Franklin,2013,NISSAN,LEAF,5
WA,Franklin,2013,TESLA,MODEL S,5
WA,Franklin,2013,TOYOTA,PRIUS PHEV,1
WA,Franklin,2013,CHEVROLET,VOLT,9
WA,Franklin,2014,HONDA,ACCORD,1
WA,Franklin,2014,FORD,C-MAX,1
WA,Franklin,2014,CADILLAC,ELR,3
WA,Franklin,2014,FORD,FUSION,8
WA,Franklin,2014,BMW,I3,1
WA,Franklin,2014,NISSAN,LEAF,2
WA,Franklin,2014,TESLA,MODEL S,1
WA,Franklin,2014,TOYOTA,PRIUS PHEV,1
WA,Franklin,2014,CHEVROLET,VOLT,3
WA,Franklin,2015,FIAT,"500",1
WA,Franklin,2015,FORD,FUSION,2
WA,Franklin,2015,BMW,I3,1
WA,Franklin,2015,BMW,I8,1
WA,Franklin,2015,NISSAN,LEAF,1
WA,Franklin,2015,TESLA,MODEL S,5
WA,Franklin,2015,CHEVROLET,SPARK,1
WA,Franklin,2016,CADILLAC,ELR,1
WA,Franklin,2016,FORD,FUSION,1
WA,Franklin,2016,MITSUBISHI,I-MIEV,1
WA,Franklin,2016,BMW,I3,1
WA,Franklin,2016,NISSAN,LEAF,3
WA,Franklin,2016,TESLA,MODEL S,6
WA,Franklin,2016,TESLA,MODEL X,8
WA,Franklin,2016,PORSCHE,PANAMERA,1
WA,Franklin,2016,KIA,SOUL,1
WA,Franklin,2016,CHEVROLET,VOLT,4
WA,Franklin,2016,VOLVO,XC90,1
WA,Franklin,2017,CHEVROLET,BOLT EV,3
WA,Franklin,2017,FORD,C-MAX,2
WA,Franklin,2017,FORD,FUSION,2
WA,Franklin,2017,BMW,I3,1
WA,Franklin,2017,NISSAN,LEAF,1
WA,Franklin,2017,TESLA,MODEL S,3
WA,Franklin,2017,TESLA,MODEL X,1
WA,Franklin,2017,TOYOTA,PRIUS PRIME,5
WA,Franklin,2017,KIA,SOUL,1
WA,Franklin,2017,CHEVROLET,VOLT,10
WA,Franklin,2018,BMW,"530E",1
WA,Franklin,2018,AUDI,A3,1
WA,Franklin,2018,CHEVROLET,BOLT EV,5
WA,Franklin,2018,HONDA,CLARITY,3
WA,Franklin,2018,VOLKSWAGEN,E-GOLF,1
WA,Franklin,2018,FORD,FUSION,2
WA,Franklin,2018,NISSAN,LEAF,2
WA,Franklin,2018,TESLA,MODEL 3,20
WA,Franklin,2018,TESLA,MODEL S,5
WA,Franklin,2018,TESLA,MODEL X,1
WA,Franklin,2018,CHRYSLER,PACIFICA,3
WA,Franklin,2018,TOYOTA,PRIUS PRIME,1
WA,Franklin,2018,CHEVROLET,VOLT,3
WA,Franklin,2019,BMW,"530E",1
WA,Franklin,2019,CHEVROLET,BOLT EV,4
WA,Franklin,2019,SUBARU,CROSSTREK,1
WA,Franklin,2019,AUDI,E-TRON,1
WA,Franklin,2019,FORD,FUSION,1
WA,Franklin,2019,NISSAN,LEAF,3
WA,Franklin,2019,TESLA,MODEL 3,15
WA,Franklin,2019,TESLA,MODEL S,5
WA,Franklin,2019,TESLA,MODEL X,3
WA,Franklin,2019,CHRYSLER,PACIFICA,1
WA,Franklin,2020,CHEVROLET,BOLT EV,4
WA,Franklin,2020,PORSCHE,CAYENNE,1
WA,Franklin,2020,HYUNDAI,IONIQ,1
WA,Franklin,2020,HYUNDAI,KONA,1
WA,Franklin,2020,TESLA,MODEL 3,16
WA,Franklin,2020,TESLA,MODEL S,2
WA,Franklin,2020,TESLA,MODEL X,5
WA,Franklin,2020,TESLA,MODEL Y,10
WA,Franklin,2020,KIA,NIRO,2
WA,Franklin,2020,MITSUBISHI,OUTLANDER,1
WA,Franklin,2020,CHRYSLER,PACIFICA,2
WA,Franklin,2020,AUDI,Q5 E,1
WA,Franklin,2021,BMW,"330E",1
WA,Franklin,2021,LINCOLN,AVIATOR,1
WA,Franklin,2021,CHEVROLET,BOLT EV,4
WA,Franklin,2021,AUDI,E-TRON SPORTBACK,1
WA,Franklin,2021,MINI,HARDTOP,1
WA,Franklin,2021,HYUNDAI,KONA,3
WA,Franklin,2021,NISSAN,LEAF,2
WA,Franklin,2021,TESLA,MODEL 3,15
WA,Franklin,2021,TESLA,MODEL S,3
WA,Franklin,2021,TESLA,MODEL X,1
WA,Franklin,2021,TESLA,MODEL Y,20
WA,Franklin,2021,FORD,MUSTANG MACH-E,2
WA,Franklin,2021,CHRYSLER,PACIFICA,1
WA,Franklin,2021,TOYOTA,PRIUS PRIME,2
WA,Franklin,2021,POLESTAR,PS2,2
WA,Franklin,2021,AUDI,Q5 E,2
WA,Franklin,2021,TOYOTA,RAV4 PRIME,2
WA,Franklin,2021,JEEP,WRANGLER,8
WA,Franklin,2021,BMW,X3,1
WA,Franklin,2022,BMW,"330E",1
WA,Franklin,2022,CHEVROLET,BOLT EUV,2
WA,Franklin,2022,CHEVROLET,BOLT EV,4
WA,Franklin,2022,LINCOLN,CORSAIR,1
WA,Franklin,2022,FORD,ESCAPE,1
WA,Franklin,2022,KIA,EV6,3
WA,Franklin,2022,FORD,F-150,2
WA,Franklin,2022,JEEP,GRAND CHEROKEE,2
WA,Franklin,2022,VOLKSWAGEN,ID.4,2
WA,Franklin,2022,HYUNDAI,IONIQ,1
WA,Franklin,2022,HYUNDAI,IONIQ 5,2
WA,Franklin,2022,BMW,IX,1
WA,Franklin,2022,HYUNDAI,KONA,2
WA,Franklin,2022,NISSAN,LEAF,2
WA,Franklin,2022,TESLA,MODEL 3,22
WA,Franklin,2022,TESLA,MODEL S,2
WA,Franklin,2022,TESLA,MODEL X,1
WA,Franklin,2022,TESLA,MODEL Y,16
WA,Franklin,2022,FORD,MUSTANG MACH-E,6
WA,Franklin,2022,KIA,NIRO,2
WA,Franklin,2022,MITSUBISHI,OUTLANDER,2
WA,Franklin,2022,CHRYSLER,PACIFICA,1
WA,Franklin,2022,TOYOTA,PRIUS PRIME,2
WA,Franklin,2022,AUDI,Q5,1
WA,Franklin,2022,RIVIAN,R1T,3
WA,Franklin,2022,TOYOTA,RAV4 PRIME,1
WA,Franklin,2022,KIA,SORENTO,3
WA,Franklin,2022,JEEP,WRANGLER,3
WA,Franklin,2022,BMW,X5,3
WA,Franklin,2023,BMW,"330E",2
WA,Franklin,2023,BMW,"530E",1
WA,Franklin,2023,NISSAN,ARIYA,1
WA,Franklin,2023,CHEVROLET,BOLT EUV,6
WA,Franklin,2023,TOYOTA,BZ4X,1
WA,Franklin,2023,AUDI,E-TRON GT,1
WA,Franklin,2023,MERCEDES-BENZ,EQB-CLASS,1
WA,Franklin,2023,MERCEDES-BENZ,EQE-CLASS SUV,1
WA,Franklin,2023,FORD,ESCAPE,1
WA,Franklin,2023,KIA,EV6,1
WA,Franklin,2023,FORD,F-150,6
WA,Franklin,2023,JEEP,GRAND CHEROKEE,4
WA,Franklin,2023,GENESIS,GV60,1
WA,Franklin,2023,BMW,I4,1
WA,Franklin,2023,VOLKSWAGEN,ID.4,7
WA,Franklin,2023,HYUNDAI,IONIQ 5,4
WA,Franklin,2023,BMW,IX,1
WA,Franklin,2023,NISSAN,LEAF,3
WA,Franklin,2023,CADILLAC,LYRIQ,1
WA,Franklin,2023,TESLA,MODEL 3,20
WA,Franklin,2023,TESLA,MODEL X,2
WA,Franklin,2023,TESLA,MODEL Y,20
WA,Franklin,2023,FORD,MUSTANG MACH-E,10
WA,Franklin,2023,MITSUBISHI,OUTLANDER,3
WA,Franklin,2023,CHRYSLER,PACIFICA,1
WA,Franklin,2023,RIVIAN,R1S,1
WA,Franklin,2023,RIVIAN,R1T,2
WA,Franklin,2023,TOYOTA,RAV4 PRIME,2
WA,Franklin,2023,AUDI,RS E-TRON GT,1
WA,Franklin,2023,HYUNDAI,SANTA FE,2
WA,Franklin,2023,SUBARU,SOLTERRA,2
WA,Franklin,2023,KIA,SORENTO,1
WA,Franklin,2023,KIA,SPORTAGE,4
WA,Franklin,2023,FORD,TRANSIT,2
WA,Franklin,2023,HYUNDAI,TUCSON,1
WA,Franklin,2023,JEEP,WRANGLER,8
WA,Franklin,2023,BMW,X5,1
WA,Franklin,2024,NISSAN,ARIYA,1
WA,Franklin,2024,CHEVROLET,BLAZER,6
WA,Franklin,2024,TOYOTA,BZ4X,4
WA,Franklin,2024,MAZDA,CX-90,8
WA,Franklin,2024,TESLA,CYBERTRUCK,7
WA,Franklin,2024,CHEVROLET,EQUINOX,4
WA,Franklin,2024,FORD,ESCAPE,1
WA,Franklin,2024,KIA,EV6,1
WA,Franklin,2024,KIA,EV9,3
WA,Franklin,2024,FORD,F-150,9
WA,Franklin,2024,MERCEDES-BENZ,GLE-CLASS,1
WA,Franklin,2024,JEEP,GRAND CHEROKEE,2
WA,Franklin,2024,DODGE,HORNET,2
WA,Franklin,2024,GMC,HUMMER EV PICKUP,1
WA,Franklin,2024,GMC,HUMMER EV SUV,1
WA,Franklin,2024,BMW,I4,4
WA,Franklin,2024,BMW,I5,1
WA,Franklin,2024,VOLKSWAGEN,ID.4,1
WA,Franklin,2024,HYUNDAI,IONIQ 5,2
WA,Franklin,2024,BMW,IX,2
WA,Franklin,2024,NISSAN,LEAF,1
WA,Franklin,2024,CADILLAC,LYRIQ,12
WA,Franklin,2024,TESLA,MODEL 3,15
WA,Franklin,2024,TESLA,MODEL X,1
WA,Franklin,2024,TESLA,MODEL Y,25
WA,Franklin,2024,FORD,MUSTANG MACH-E,9
WA,Franklin,2024,KIA,NIRO,1
WA,Franklin,2024,MITSUBISHI,OUTLANDER,2
WA,Franklin,2024,TOYOTA,PRIUS PRIME,3
WA,Franklin,2024,HONDA,PROLOGUE,11
WA,Franklin,2024,AUDI,Q5 E,1
WA,Franklin,2024,TOYOTA,RAV4 PRIME,3
WA,Franklin,2024,CHEVROLET,SILVERADO,1
WA,Franklin,2024,SUBARU,SOLTERRA,7
WA,Franklin,2024,KIA,SPORTAGE,1
WA,Franklin,2024,JEEP,WRANGLER,6
WA,Franklin,2024,BMW,X5,1
WA,Franklin,2024,ACURA,ZDX,1
WA,Franklin,2025,NISSAN,ARIYA,1
WA,Franklin,2025,MAZDA,CX-90,1
WA,Franklin,2025,FORD,ESCAPE,1
WA,Franklin,2025,NISSAN,LEAF,3
WA,Franklin,2025,TESLA,MODEL 3,7
WA,Franklin,2025,TESLA,MODEL Y,17
WA,Franklin,2025,KIA,NIRO,1
WA,Franklin,2025,MITSUBISHI,OUTLANDER,2
WA,Franklin,2025,TOYOTA,PRIUS PHEV,1
WA,Franklin,2025,AUDI,Q5 E,1
WA,Franklin,2025,RIVIAN,R1T,1
WA,Franklin,2025,KIA,SPORTAGE,1
WA,Franklin,2025,VOLVO,XC60,1
WA,Franklin,2026,TESLA,MODEL Y,2
MD,Frederick,2023,TESLA,MODEL Y,1
MD,Frederick,2023,TOYOTA,RAV4 PRIME,1
MD,Frederick,2024,LEXUS,RX,1
CA,Fresno,2021,JEEP,WRANGLER,1
TX,Galveston,2022,TESLA,MODEL Y,1
OK,Garfield,2023,BMW,I4,1
WA,Garfield,2014,FORD,C-MAX,1
WA,Garfield,2017,FORD,C-MAX,1
WA,Garfield,2021,TOYOTA,RAV4 PRIME,1
KS,Geary,2022,TESLA,MODEL S,1
KS,Geary,2023,FORD,F-150,1
VA,Goochland,2021,TESLA,MODEL Y,1
WA,Grant,2011,NISSAN,LEAF,1
WA,Grant,2011,CHEVROLET,VOLT,2
WA,Grant,2012,FORD,FOCUS,1
WA,Grant,2012,NISSAN,LEAF,2
WA,Grant,2012,TOYOTA,PRIUS PHEV,2
WA,Grant,2012,CHEVROLET,VOLT,6
WA,Grant,2013,FORD,C-MAX,1
WA,Grant,2013,FORD,FUSION,2
WA,Grant,2013,NISSAN,LEAF,2
WA,Grant,2013,TESLA,MODEL S,2
WA,Grant,2013,TOYOTA,PRIUS PHEV,1
WA,Grant,2013,CHEVROLET,VOLT,3
WA,Grant,2014,FORD,C-MAX,2
WA,Grant,2014,CADILLAC,ELR,1
WA,Grant,2014,FORD,FUSION,4
WA,Grant,2014,BMW,I3,2
WA,Grant,2014,NISSAN,LEAF,3
WA,Grant,2014,TESLA,MODEL S,6
WA,Grant,2014,TOYOTA,PRIUS PHEV,1
WA,Grant,2014,CHEVROLET,SPARK,1
WA,Grant,2014,CHEVROLET,VOLT,5
WA,Grant,2015,FORD,FUSION,3
WA,Grant,2015,BMW,I3,1
WA,Grant,2015,BMW,I8,1
WA,Grant,2015,TESLA,MODEL S,3
WA,Grant,2015,CHEVROLET,VOLT,5
WA,Grant,2016,FORD,C-MAX,2
WA,Grant,2016,VOLKSWAGEN,E-GOLF,2
WA,Grant,2016,FORD,FUSION,1
WA,Grant,2016,TESLA,MODEL S,4
WA,Grant,2016,TESLA,MODEL X,4
WA,Grant,2016,PORSCHE,PANAMERA,1
WA,Grant,2016,KIA,SOUL,2
WA,Grant,2016,CHEVROLET,SPARK,1
WA,Grant,2016,CHEVROLET,VOLT,1
WA,Grant,2016,BMW,X5,1
WA,Grant,2017,AUDI,A3,1
WA,Grant,2017,CHEVROLET,BOLT EV,7
WA,Grant,2017,FORD,C-MAX,1
WA,Grant,2017,BMW,I3,1
WA,Grant,2017,BMW,I8,1
WA,Grant,2017,NISSAN,LEAF,1
WA,Grant,2017,TESLA,MODEL S,2
WA,Grant,2017,TESLA,MODEL X,2
WA,Grant,2017,TOYOTA,PRIUS PRIME,5
WA,Grant,2017,KIA,SOUL,1
WA,Grant,2017,CHEVROLET,VOLT,4
WA,Grant,2017,BMW,X5,2
WA,Grant,2017,VOLVO,XC90,1
WA,Grant,2018,BMW,"330E",1
WA,Grant,2018,BMW,"740E",1
WA,Grant,2018,AUDI,A3,1
WA,Grant,2018,CHEVROLET,BOLT EV,1
WA,Grant,2018,HONDA,CLARITY,5
WA,Grant,2018,NISSAN,LEAF,1
WA,Grant,2018,TESLA,MODEL 3,17
WA,Grant,2018,TESLA,MODEL S,5
WA,Grant,2018,TESLA,MODEL X,6
WA,Grant,2018,KIA,NIRO,2
WA,Grant,2018,CHRYSLER,PACIFICA,2
WA,Grant,2018,TOYOTA,PRIUS PRIME,1
WA,Grant,2018,CHEVROLET,VOLT,3
WA,Grant,2019,BMW,"530E",1
WA,Grant,2019,CHEVROLET,BOLT EV,3
WA,Grant,2019,AUDI,E-TRON,1
WA,Grant,2019,FORD,FUSION,1
WA,Grant,2019,MERCEDES-BENZ,GLC-CLASS,1
WA,Grant,2019,JAGUAR,I-PACE,1
WA,Grant,2019,BMW,I3,1
WA,Grant,2019,BMW,I8,1
WA,Grant,2019,HYUNDAI,KONA,1
WA,Grant,2019,NISSAN,LEAF,2
WA,Grant,2019,TESLA,MODEL 3,12
WA,Grant,2019,TESLA,MODEL S,1
WA,Grant,2019,TOYOTA,PRIUS PRIME,1
WA,Grant,2019,CHEVROLET,VOLT,2
WA,Grant,2019,VOLVO,XC60,1
WA,Grant,2019,VOLVO,XC90,1
WA,Grant,2020,CHEVROLET,BOLT EV,7
WA,Grant,2020,FORD,FUSION,2
WA,Grant,2020,HYUNDAI,KONA,1
WA,Grant,2020,TESLA,MODEL 3,12
WA,Grant,2020,TESLA,MODEL S,2
WA,Grant,2020,TESLA,MODEL X,1
WA,Grant,2020,TESLA,MODEL Y,9
WA,Grant,2020,KIA,NIRO,2
WA,Grant,2020,CHRYSLER,PACIFICA,1
WA,Grant,2020,TOYOTA,PRIUS PRIME,1
WA,Grant,2020,PORSCHE,TAYCAN,1
WA,Grant,2021,BMW,"530E",1
WA,Grant,2021,AUDI,A7 E,1
WA,Grant,2021,HONDA,CLARITY,1
WA,Grant,2021,VOLKSWAGEN,ID.4,2
WA,Grant,2021,NISSAN,LEAF,1
WA,Grant,2021,TESLA,MODEL 3,16
WA,Grant,2021,TESLA,MODEL X,1
WA,Grant,2021,TESLA,MODEL Y,14
WA,Grant,2021,FORD,MUSTANG MACH-E,2
WA,Grant,2021,CHRYSLER,PACIFICA,1
WA,Grant,2021,TOYOTA,PRIUS PRIME,1
WA,Grant,2021,AUDI,Q5 E,2
WA,Grant,2021,TOYOTA,RAV4 PRIME,2
WA,Grant,2021,JEEP,WRANGLER,4
WA,Grant,2021,BMW,X5,1
WA,Grant,2021,VOLVO,XC40,1
WA,Grant,2021,VOLVO,XC60,1
WA,Grant,2021,VOLVO,XC90,1
WA,Grant,2022,LUCID,AIR,1
WA,Grant,2022,LINCOLN,AVIATOR,1
WA,Grant,2022,CHEVROLET,BOLT EUV,4
WA,Grant,2022,CHEVROLET,BOLT EV,3
WA,Grant,2022,AUDI,E-TRON,1
WA,Grant,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,1
WA,Grant,2022,KIA,EV6,3
WA,Grant,2022,FORD,F-150,3
WA,Grant,2022,JEEP,GRAND CHEROKEE,8
WA,Grant,2022,BMW,I4,1
WA,Grant,2022,HYUNDAI,KONA,1
WA,Grant,2022,NISSAN,LEAF,2
WA,Grant,2022,TESLA,MODEL 3,15
WA,Grant,2022,TESLA,MODEL S,6
WA,Grant,2022,TESLA,MODEL X,2
WA,Grant,2022,TESLA,MODEL Y,21
WA,Grant,2022,FORD,MUSTANG MACH-E,8
WA,Grant,2022,KIA,NIRO,1
WA,Grant,2022,LEXUS,NX,1
WA,Grant,2022,CHRYSLER,PACIFICA,2
WA,Grant,2022,TOYOTA,PRIUS PRIME,1
WA,Grant,2022,RIVIAN,R1S,1
WA,Grant,2022,RIVIAN,R1T,2
WA,Grant,2022,TOYOTA,RAV4 PRIME,1
WA,Grant,2022,KIA,SORENTO,1
WA,Grant,2022,FORD,TRANSIT,1
WA,Grant,2022,JEEP,WRANGLER,2
WA,Grant,2022,BMW,X5,2
WA,Grant,2022,VOLVO,XC90,1
WA,Grant,2023,BMW,"330E",2
WA,Grant,2023,NISSAN,ARIYA,2
WA,Grant,2023,LINCOLN,AVIATOR,2
WA,Grant,2023,CHEVROLET,BOLT EUV,4
WA,Grant,2023,CHEVROLET,BOLT EV,2
WA,Grant,2023,TOYOTA,BZ4X,3
WA,Grant,2023,VOLVO,C40,1
WA,Grant,2023,MINI,COUNTRYMAN,1
WA,Grant,2023,MERCEDES-BENZ,EQB-CLASS,1
WA,Grant,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,1
WA,Grant,2023,FORD,ESCAPE,1
WA,Grant,2023,KIA,EV6,1
WA,Grant,2023,FORD,F-150,17
WA,Grant,2023,JEEP,GRAND CHEROKEE,8
WA,Grant,2023,GENESIS,GV60,1
WA,Grant,2023,BMW,I4,4
WA,Grant,2023,VOLKSWAGEN,ID.4,6
WA,Grant,2023,HYUNDAI,IONIQ 5,5
WA,Grant,2023,HYUNDAI,IONIQ 6,1
WA,Grant,2023,BMW,IX,1
WA,Grant,2023,HYUNDAI,KONA,3
WA,Grant,2023,NISSAN,LEAF,3
WA,Grant,2023,TESLA,MODEL 3,12
WA,Grant,2023,TESLA,MODEL S,4
WA,Grant,2023,TESLA,MODEL X,3
WA,Grant,2023,TESLA,MODEL Y,24
WA,Grant,2023,FORD,MUSTANG MACH-E,7
WA,Grant,2023,KIA,NIRO,2
WA,Grant,2023,MITSUBISHI,OUTLANDER,3
WA,Grant,2023,CHRYSLER,PACIFICA,8
WA,Grant,2023,POLESTAR,PS2,1
WA,Grant,2023,AUDI,Q4,2
WA,Grant,2023,RIVIAN,R1S,2
WA,Grant,2023,RIVIAN,R1T,4
WA,Grant,2023,TOYOTA,RAV4 PRIME,2
WA,Grant,2023,HYUNDAI,SANTA FE,3
WA,Grant,2023,SUBARU,SOLTERRA,1
WA,Grant,2023,KIA,SORENTO,1
WA,Grant,2023,KIA,SPORTAGE,2
WA,Grant,2023,FORD,TRANSIT,1
WA,Grant,2023,JEEP,WRANGLER,11
WA,Grant,2023,VOLVO,XC90,1
WA,Grant,2024,NISSAN,ARIYA,4
WA,Grant,2024,CHEVROLET,BLAZER,4
WA,Grant,2024,TOYOTA,BZ4X,4
WA,Grant,2024,LINCOLN,CORSAIR,1
WA,Grant,2024,MAZDA,CX-90,3
WA,Grant,2024,TESLA,CYBERTRUCK,8
WA,Grant,2024,MERCEDES-BENZ,EQB-CLASS,1
WA,Grant,2024,CHEVROLET,EQUINOX,3
WA,Grant,2024,FORD,ESCAPE,1
WA,Grant,2024,KIA,EV6,1
WA,Grant,2024,KIA,EV9,1
WA,Grant,2024,FORD,F-150,12
WA,Grant,2024,MERCEDES-BENZ,GLE-CLASS,1
WA,Grant,2024,JEEP,GRAND CHEROKEE,13
WA,Grant,2024,DODGE,HORNET,6
WA,Grant,2024,GMC,HUMMER EV SUV,1
WA,Grant,2024,BMW,I4,1
WA,Grant,2024,VOLKSWAGEN,ID.4,3
WA,Grant,2024,HYUNDAI,IONIQ 5,1
WA,Grant,2024,BMW,IX,1
WA,Grant,2024,CADILLAC,LYRIQ,6
WA,Grant,2024,TESLA,MODEL 3,10
WA,Grant,2024,TESLA,MODEL S,2
WA,Grant,2024,TESLA,MODEL Y,24
WA,Grant,2024,FORD,MUSTANG MACH-E,6
WA,Grant,2024,TOYOTA,PRIUS PRIME,6
WA,Grant,2024,HONDA,PROLOGUE,8
WA,Grant,2024,AUDI,Q5 E,3
WA,Grant,2024,RIVIAN,R1S,1
WA,Grant,2024,RIVIAN,R1T,1
WA,Grant,2024,TOYOTA,RAV4 PRIME,6
WA,Grant,2024,SUBARU,SOLTERRA,2
WA,Grant,2024,KIA,SORENTO,2
WA,Grant,2024,HYUNDAI,TUCSON,1
WA,Grant,2024,JEEP,WRANGLER,13
WA,Grant,2024,VOLVO,XC60,1
WA,Grant,2024,VOLVO,XC90,1
WA,Grant,2024,ACURA,ZDX,1
WA,Grant,2025,CHEVROLET,BLAZER,1
WA,Grant,2025,TOYOTA,BZ4X,1
WA,Grant,2025,LINCOLN,CORSAIR,1
WA,Grant,2025,KIA,EV9,2
WA,Grant,2025,GMC,HUMMER EV PICKUP,1
WA,Grant,2025,GMC,HUMMER EV SUV,2
WA,Grant,2025,NISSAN,LEAF,1
WA,Grant,2025,CADILLAC,LYRIQ,2
WA,Grant,2025,TESLA,MODEL 3,11
WA,Grant,2025,TESLA,MODEL Y,13
WA,Grant,2025,MITSUBISHI,OUTLANDER,1
WA,Grant,2025,RIVIAN,R1S,2
WA,Grant,2025,BMW,X5,3
WA,Grant,2025,VOLVO,XC60,1
WA,Grant,2026,TESLA,MODEL Y,3
WA,Grays Harbor,2011,NISSAN,LEAF,2
WA,Grays Harbor,2012,NISSAN,LEAF,1
WA,Grays Harbor,2012,TOYOTA,PRIUS PHEV,2
WA,Grays Harbor,2012,CHEVROLET,VOLT,6
WA,Grays Harbor,2013,FIAT,"500",3
WA,Grays Harbor,2013,FORD,C-MAX,5
WA,Grays Harbor,2013,FORD,FUSION,2
WA,Grays Harbor,2013,NISSAN,LEAF,3
WA,Grays Harbor,2013,TESLA,MODEL S,2
WA,Grays Harbor,2013,TOYOTA,RAV4,1
WA,Grays Harbor,2013,CHEVROLET,VOLT,5
WA,Grays Harbor,2014,FIAT,"500",3
WA,Grays Harbor,2014,FORD,C-MAX,2
WA,Grays Harbor,2014,FORD,FUSION,3
WA,Grays Harbor,2014,BMW,I3,1
WA,Grays Harbor,2014,NISSAN,LEAF,1
WA,Grays Harbor,2014,TESLA,MODEL S,1
WA,Grays Harbor,2014,TOYOTA,PRIUS PHEV,4
WA,Grays Harbor,2014,CHEVROLET,SPARK,1
WA,Grays Harbor,2014,CHEVROLET,VOLT,2
WA,Grays Harbor,2015,FIAT,"500",2
WA,Grays Harbor,2015,FORD,C-MAX,7
WA,Grays Harbor,2015,VOLKSWAGEN,E-GOLF,1
WA,Grays Harbor,2015,SMART,FORTWO ELECTRIC DRIVE,1
WA,Grays Harbor,2015,FORD,FUSION,3
WA,Grays Harbor,2015,BMW,I3,3
WA,Grays Harbor,2015,NISSAN,LEAF,2
WA,Grays Harbor,2015,TESLA,MODEL S,2
WA,Grays Harbor,2015,KIA,SOUL,1
WA,Grays Harbor,2015,CHEVROLET,VOLT,4
WA,Grays Harbor,2016,FORD,C-MAX,5
WA,Grays Harbor,2016,VOLKSWAGEN,E-GOLF,2
WA,Grays Harbor,2016,FORD,FUSION,8
WA,Grays Harbor,2016,BMW,I3,1
WA,Grays Harbor,2016,NISSAN,LEAF,3
WA,Grays Harbor,2016,TESLA,MODEL S,5
WA,Grays Harbor,2016,TESLA,MODEL X,2
WA,Grays Harbor,2016,KIA,SOUL,2
WA,Grays Harbor,2016,CHEVROLET,SPARK,2
